Date,Adj Close,Close,High,Low,Open,Volume,RSI_14_custom,RSI_50_custom,HMA_10_custom,HMA_50_custom,avg_sentiment_score
2021-01-04,92.3000030517578,92.3000030517578,96.05999755859376,90.91999816894533,92.11000061035156,51802600,0.0,0.0,,,0.8600542545318604
2021-01-05,92.7699966430664,92.7699966430664,93.20999908447266,91.41000366210938,92.0999984741211,34208000,100.0,100.0,,,0.6522615194320679
2021-01-06,90.33000183105467,90.33000183105467,92.27999877929688,89.45999908447266,91.62000274658205,51911700,16.151046882947313,16.151046882947313,,,0.8115883128983634
2021-01-07,95.16000366210938,95.16000366210938,95.51000213623048,91.1999969482422,91.33000183105467,42897200,68.47547944989432,68.47547944989432,,,0.8330550193786621
2021-01-08,94.58000183105467,94.58000183105467,96.4000015258789,93.2699966430664,95.9800033569336,39816400,63.7019288081444,63.7019288081444,,,0.840813085436821
2021-01-11,97.25,97.25,99.2300033569336,93.76000213623048,94.02999877929688,48600200,72.52047928468289,72.52047928468289,,,0.8789728879928589
2021-01-12,95.36000061035156,95.36000061035156,98.97000122070312,94.06999969482422,97.86000061035156,67672300,61.87888207955664,61.87888207955664,,,0.7714228257536888
2021-01-13,91.77999877929688,91.77999877929688,93.88999938964844,90.83999633789062,93.01000213623048,60712900,48.42039932438571,48.42039932438571,,,0.7637580633163452
2021-01-14,90.79000091552734,90.79000091552734,92.36000061035156,90.4499969482422,91.7699966430664,53408200,45.67334366617772,45.67334366617772,,,0.6724215149879456
2021-01-15,88.20999908447266,88.20999908447266,91.58999633789062,87.86000061035156,90.75,49340300,39.7903001137744,39.7903001137744,,,0.7260855436325073
2021-01-19,89.44999694824219,89.44999694824219,89.58000183105469,87.23999786376953,89.55999755859375,45115100,43.30040532300298,43.30040532300298,,,0.7260855436325073
2021-01-20,88.75,88.75,90.77999877929688,88.5999984741211,90.5500030517578,35185800,41.920788984772464,41.920788984772464,88.12802868467388,,0.7396900355815887
2021-01-21,91.52999877929688,91.52999877929688,92.06999969482422,88.43000030517578,89.33999633789062,54221900,48.44443485417829,48.44443485417829,88.21347310229983,,0.8416191935539246
2021-01-22,92.79000091552734,92.79000091552734,95.9499969482422,91.87999725341795,94.41999816894533,71294700,50.94194177428538,50.94194177428538,89.45878684303977,,0.728885143995285
2021-01-25,94.12999725341795,94.12999725341795,95.73999786376952,91.4000015258789,94.13999938964844,55086900,53.34551247664804,53.34551247664804,91.45544335721718,,0.8310321569442749
