Price,Adj Close,Close,High,Low,Open,Volume,RSI_14_custom,RSI_50_custom,HMA_10_custom,HMA_50_custom
Ticker,AMD,AMD,AMD,AMD,AMD,AMD,,,,
Date,,,,,,,,,,
2021-01-04 00:00:00+00:00,92.30000305175781,92.30000305175781,96.05999755859375,90.91999816894531,92.11000061035156,51802600,0.0,0.0,,
2021-01-05 00:00:00+00:00,92.7699966430664,92.7699966430664,93.20999908447266,91.41000366210938,92.0999984741211,34208000,100.0,100.0,,
2021-01-06 00:00:00+00:00,90.33000183105469,90.33000183105469,92.27999877929688,89.45999908447266,91.62000274658203,51911700,16.151046882947313,16.151046882947313,,
2021-01-07 00:00:00+00:00,95.16000366210938,95.16000366210938,95.51000213623047,91.19999694824219,91.33000183105469,42897200,68.47547944989432,68.47547944989432,,
2021-01-08 00:00:00+00:00,94.58000183105469,94.58000183105469,96.4000015258789,93.2699966430664,95.9800033569336,39816400,63.701928808144395,63.701928808144395,,
2021-01-11 00:00:00+00:00,97.25,97.25,99.2300033569336,93.76000213623047,94.02999877929688,48600200,72.52047928468289,72.52047928468289,,
2021-01-12 00:00:00+00:00,95.36000061035156,95.36000061035156,98.97000122070312,94.06999969482422,97.86000061035156,67672300,61.87888207955664,61.87888207955664,,
2021-01-13 00:00:00+00:00,91.77999877929688,91.77999877929688,93.88999938964844,90.83999633789062,93.01000213623047,60712900,48.42039932438571,48.42039932438571,,
2021-01-14 00:00:00+00:00,90.79000091552734,90.79000091552734,92.36000061035156,90.44999694824219,91.7699966430664,53408200,45.673343666177715,45.673343666177715,,
2021-01-15 00:00:00+00:00,88.20999908447266,88.20999908447266,91.58999633789062,87.86000061035156,90.75,49340300,39.7903001137744,39.7903001137744,,
2021-01-19 00:00:00+00:00,89.44999694824219,89.44999694824219,89.58000183105469,87.23999786376953,89.55999755859375,45115100,43.30040532300298,43.30040532300298,,
2021-01-20 00:00:00+00:00,88.75,88.75,90.77999877929688,88.5999984741211,90.55000305175781,35185800,41.920788984772464,41.920788984772464,88.12802868467388,
2021-01-21 00:00:00+00:00,91.52999877929688,91.52999877929688,92.06999969482422,88.43000030517578,89.33999633789062,54221900,48.44443485417829,48.44443485417829,88.21347310229983,
2021-01-22 00:00:00+00:00,92.79000091552734,92.79000091552734,95.94999694824219,91.87999725341797,94.41999816894531,71294700,50.94194177428538,50.94194177428538,89.45878684303977,
2021-01-25 00:00:00+00:00,94.12999725341797,94.12999725341797,95.73999786376953,91.4000015258789,94.13999938964844,55086900,53.34551247664804,53.34551247664804,91.45544335721718,
2021-01-26 00:00:00+00:00,94.70999908447266,94.70999908447266,95.72000122070312,93.62999725341797,94.91000366210938,59449100,53.53241632390874,54.314352529570414,93.41827166778872,
2021-01-27 00:00:00+00:00,88.83999633789062,88.83999633789062,91.87999725341797,86.22000122070312,91.0999984741211,73341200,47.58820731206718,44.88164502445922,93.46886688386552,
2021-01-28 00:00:00+00:00,87.5199966430664,87.5199966430664,89.87999725341797,87.30000305175781,89.83000183105469,47048400,36.04819615515258,43.1947492715468,91.85028019144079,
2021-01-29 00:00:00+00:00,85.63999938964844,85.63999938964844,88.33000183105469,85.0199966430664,87.55999755859375,56735800,34.41421770488175,40.99999133960264,89.14876490891582,
2021-02-01 00:00:00+00:00,87.66000366210938,87.66000366210938,87.94999694824219,84.66000366210938,86.83000183105469,42359300,32.89333436401387,44.05433022031008,87.08693823766225,
2021-02-02 00:00:00+00:00,88.86000061035156,88.86000061035156,89.27999877929688,86.94999694824219,88.48999786376953,33850000,38.112653857616614,45.72351610880256,86.27966700852518,
2021-02-03 00:00:00+00:00,87.88999938964844,87.88999938964844,89.4800033569336,87.33999633789062,88.5999984741211,32312900,42.13505850848859,44.64675281087431,86.4065566554214,
2021-02-04 00:00:00+00:00,87.83999633789062,87.83999633789062,88.5999984741211,87.05999755859375,88.22000122070312,30791600,43.79990654873977,44.59261909554284,86.91557604857165,
2021-02-05 00:00:00+00:00,87.9000015258789,87.9000015258789,88.36000061035156,86.87999725341797,88.1500015258789,30268700,49.271279980429725,44.67312104894766,87.46302018599077,
2021-02-08 00:00:00+00:00,91.47000122070312,91.47000122070312,91.98999786376953,87.9800033569336,88.30999755859375,47639900,54.279668961950016,49.07510372032918,88.66837372442689,
2021-02-09 00:00:00+00:00,90.91000366210938,90.91000366210938,93.30000305175781,90.55000305175781,91.38999938964844,37596400,54.603587050195934,48.470174319013864,89.89323338209981,
2021-02-10 00:00:00+00:00,92.3499984741211,92.3499984741211,93.2699966430664,90.45999908447266,91.5,42441300,51.85352530064881,50.053334153733566,91.24345571344548,
