Price,Adj Close,Close,High,Low,Open,Volume,RSI_14_custom,RSI_50_custom,HMA_10_custom,HMA_50_custom
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,,
2022-01-03 00:00:00+00:00,179.2736053466797,182.00999450683594,182.8800048828125,177.7100067138672,177.8300018310547,104487900,0.0,0.0,,
2022-01-04 00:00:00+00:00,176.99835205078125,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400,0.0,0.0,,
2022-01-05 00:00:00+00:00,172.29019165039062,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600,0.0,0.0,,
2022-01-06 00:00:00+00:00,169.4141082763672,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000,0.0,0.0,,
2022-01-07 00:00:00+00:00,169.58157348632812,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100,1.669924275581721,1.669924275581721,,
2022-01-10 00:00:00+00:00,169.60125732421875,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600,1.8627695907202622,1.8627695907202622,,
2022-01-11 00:00:00+00:00,172.4477996826172,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300,23.529432335586208,23.529432335586208,,
2022-01-12 00:00:00+00:00,172.8909912109375,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200,26.070904945810994,26.070904945810994,,
2022-01-13 00:00:00+00:00,169.60125732421875,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800,20.912327897838367,20.912327897838367,,
2022-01-14 00:00:00+00:00,170.46803283691406,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800,24.831109381322918,24.831109381322918,,
2022-01-18 00:00:00+00:00,167.24716186523438,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700,20.970061426968954,20.970061426968954,,
2022-01-19 00:00:00+00:00,163.73085021972656,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000,17.926839707080944,17.926839707080944,170.31219482421875,
2022-01-20 00:00:00+00:00,162.03668212890625,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500,16.755328400123375,16.755328400123375,167.38429281831995,
2022-01-21 00:00:00+00:00,159.96827697753906,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900,15.517255264738935,15.517255264738935,164.34867559876105,
2022-01-24 00:00:00+00:00,159.19017028808594,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600,15.097578392598464,15.097578392598464,161.7905124856968,
2022-01-25 00:00:00+00:00,157.37782287597656,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400,15.34447745028551,14.202908949020909,159.7462292449643,
2022-01-26 00:00:00+00:00,157.28915405273438,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300,18.336811237065717,14.161861748704297,158.50732129029552,
2022-01-27 00:00:00+00:00,156.8262481689453,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600,20.416677851732643,13.951292556018487,157.87992906666764,
2022-01-28 00:00:00+00:00,167.76919555664062,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700,47.172716879667554,36.32959697795976,160.44948594835068,
2022-01-31 00:00:00+00:00,172.1522979736328,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600,53.5028350721831,42.336234886374264,165.5454559172043,
2022-02-01 00:00:00+00:00,171.98486328125,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900,49.31386683109033,42.18420525039049,171.0602537829467,
2022-02-02 00:00:00+00:00,173.1963653564453,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300,50.44247440678897,43.64834344564688,175.5042523624921,
2022-02-03 00:00:00+00:00,170.30056762695312,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100,51.02511024396434,41.15705534666426,177.51404799644396,
2022-02-04 00:00:00+00:00,170.0145721435547,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400,49.00757728604623,40.753559064901786,177.2142085682262,
2022-02-07 00:00:00+00:00,169.2946319580078,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200,52.93190642105714,40.18957929987738,175.4838764999852,
2022-02-08 00:00:00+00:00,172.4209442138672,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200,63.729266398582084,43.58011903605463,174.3524643098465,
2022-02-09 00:00:00+00:00,173.8509521484375,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000,68.95332477267824,45.00610271985284,174.33203104963206,
2022-02-10 00:00:00+00:00,169.74830627441406,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900,64.66323731644282,41.96326829313052,174.09629291572955,
2022-02-11 00:00:00+00:00,166.3162841796875,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700,59.80448276288293,39.716967093487284,172.75274661285707,
2022-02-14 00:00:00+00:00,166.55294799804688,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500,63.30410961348842,39.93870291610143,170.95677761501736,
2022-02-15 00:00:00+00:00,170.40907287597656,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400,67.22777470755639,43.33429381078918,170.21080695258243,
2022-02-16 00:00:00+00:00,170.17236328125,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400,67.63696078862861,43.18444060018522,170.34343366526593,
2022-02-17 00:00:00+00:00,166.55294799804688,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300,47.61120454094111,41.01546699499427,170.20582924274484,
2022-02-18 00:00:00+00:00,164.99472045898438,167.3000030517578,170.5399932861328,166.19000244140625,169.82000732421875,82772700,36.39009243572894,40.14735521006651,169.4377804842862,
2022-02-22 00:00:00+00:00,162.05575561523438,164.32000732421875,166.69000244140625,162.14999389648438,164.97999572753906,91162800,33.014186308582566,38.606211193309484,167.6310046879932,
2022-02-23 00:00:00+00:00,157.86434936523438,160.07000732421875,166.14999389648438,159.75,165.5399932861328,90009200,26.32842296983695,36.60234603067227,164.51043100068063,
2022-02-24 00:00:00+00:00,160.49754333496094,162.74000549316406,162.85000610351562,152.0,152.5800018310547,141147500,34.624697560207395,38.6043768473431,161.99580566714508,
2022-02-25 00:00:00+00:00,162.57847595214844,164.85000610351562,165.1199951171875,160.8699951171875,163.83999633789062,91974200,39.116628086504726,40.09924028237753,161.1666541976158,
2022-02-28 00:00:00+00:00,162.84474182128906,165.1199951171875,165.4199981689453,162.42999267578125,163.05999755859375,95056600,40.43297866356431,40.285281429429766,161.75417643845682,
2022-03-01 00:00:00+00:00,160.95123291015625,163.1999969482422,166.60000610351562,161.97000122070312,164.6999969482422,83474400,32.34130238756535,39.41473878001741,162.5157382695362,
2022-03-02 00:00:00+00:00,164.26490783691406,166.55999755859375,167.36000061035156,162.9499969482422,164.38999938964844,79724800,36.05050121054346,41.62238040890137,163.96947232641358,
2022-03-03 00:00:00+00:00,163.939453125,166.22999572753906,168.91000366210938,165.5500030517578,168.47000122070312,76678400,40.503053483569346,41.47395303113198,165.29491452303802,
2022-03-04 00:00:00+00:00,160.9215850830078,163.1699981689453,165.5500030517578,162.10000610351562,164.49000549316406,83737200,41.05915767798782,40.14643976813012,165.48807548754144,
2022-03-07 00:00:00+00:00,157.10494995117188,159.3000030517578,165.02000427246094,159.0399932861328,163.36000061035156,96418800,36.00231691324373,38.58449526926632,163.925420788081,
2022-03-08 00:00:00+00:00,155.2705841064453,157.44000244140625,162.8800048828125,155.8000030517578,158.82000732421875,131148300,26.142358905862622,37.8762427608049,161.29775680387863,
2022-03-09 00:00:00+00:00,160.7046356201172,162.9499969482422,163.41000366210938,159.41000366210938,161.47999572753906,91454900,37.17946941433757,41.08011554640752,159.94418208575007,
2022-03-10 00:00:00+00:00,156.33572387695312,158.52000427246094,160.38999938964844,155.97999572753906,160.1999969482422,105342000,36.43977786059607,39.44459178633129,158.84311275289517,
2022-03-11 00:00:00+00:00,152.59791564941406,154.72999572753906,159.27999877929688,154.5,158.92999267578125,96970100,34.44689968085284,38.1453094780128,157.3132332541726,
2022-03-14 00:00:00+00:00,148.54454040527344,150.6199951171875,154.1199951171875,150.10000610351562,151.4499969482422,108732100,33.509846589214376,36.8297323366011,154.69319086556482,
2022-03-15 00:00:00+00:00,152.9529571533203,155.08999633789062,155.57000732421875,150.3800048828125,150.89999389648438,92964300,44.03734020466373,39.11355079627988,153.10545139505402,
2022-03-16 00:00:00+00:00,157.3909454345703,159.58999633789062,160.0,154.4600067138672,157.0500030517578,102300200,46.38677389013177,41.25175239786614,153.53665224325775,
2022-03-17 00:00:00+00:00,158.4067840576172,160.6199951171875,161.0,157.6300048828125,158.61000061035156,75615400,45.02468471973852,42.479894797780055,155.67091397372158,
2022-03-18 00:00:00+00:00,161.72047424316406,163.97999572753906,164.47999572753906,159.75999450683594,160.50999450683594,123511700,48.75000041827829,45.63934647977236,159.0935602515635,
2022-03-21 00:00:00+00:00,163.10118103027344,165.3800048828125,166.35000610351562,163.00999450683594,163.50999450683594,95811400,52.417932393548114,47.32892282906332,162.79877479630287,
2022-03-22 00:00:00+00:00,166.4937744140625,168.82000732421875,169.4199981689453,164.91000366210938,165.50999450683594,81532000,52.50222495832216,48.68307571896226,166.43711222638987,
2022-03-23 00:00:00+00:00,167.86463928222656,170.2100067138672,172.63999938964844,167.64999389648438,167.99000549316406,98062700,54.305507227621376,49.22993292230964,169.44737881747162,158.23399773086254
2022-03-24 00:00:00+00:00,171.67141723632812,174.07000732421875,174.13999938964844,170.2100067138672,171.05999755859375,90131400,61.59082110255937,49.610130906627795,172.40319993760852,158.9781508440685
2022-03-25 00:00:00+00:00,172.31248474121094,174.72000122070312,175.27999877929688,172.75,173.8800048828125,80546200,67.60273640931456,49.68781397090702,174.7988262908627,159.98469300845247
2022-03-28 00:00:00+00:00,173.18032836914062,175.60000610351562,175.72999572753906,172.0,172.1699981689453,90371900,71.20504502090333,51.33967343998703,176.57294679892183,161.2000473008652
2022-03-29 00:00:00+00:00,176.4940643310547,178.9600067138672,179.00999450683594,176.33999633789062,176.69000244140625,100589400,69.68281839158085,52.26975008387927,178.29416830660116,162.64339210321205
2022-03-30 00:00:00+00:00,175.32046508789062,177.77000427246094,179.61000061035156,176.6999969482422,178.5500030517578,92633200,75.71465144512017,53.12133006684134,179.40112713129835,164.19888194963045
2022-03-31 00:00:00+00:00,172.2039794921875,174.61000061035156,178.02999877929688,174.39999389648438,177.83999633789062,103049300,77.0108627596999,53.292475349240085,179.02507495302143,165.70505451918316
2022-04-01 00:00:00+00:00,171.9081268310547,174.30999755859375,174.8800048828125,171.94000244140625,174.02999877929688,78751300,85.90480075706488,53.893836181605366,177.68178962168068,167.1226758911291
2022-04-04 00:00:00+00:00,175.98121643066406,178.44000244140625,178.49000549316406,174.44000244140625,174.57000732421875,76468400,85.7580224250287,56.268086031575336,177.10500030517576,168.55266392650904
2022-04-05 00:00:00+00:00,172.64779663085938,175.05999755859375,178.3000030517578,174.4199981689453,177.5,73401800,74.53217070470085,55.15100661721224,176.39266545459478,169.87721137982408
2022-04-06 00:00:00+00:00,169.46229553222656,171.8300018310547,173.6300048828125,170.1300048828125,172.36000061035156,89058800,66.61725169201426,54.56958918374307,174.99484715317234,171.00316292320335
2022-04-07 00:00:00+00:00,169.7680206298828,172.13999938964844,173.36000061035156,169.85000610351562,171.16000366210938,77594700,63.29856175577402,54.71340977249066,173.475372530234,171.96642694293672
2022-04-08 00:00:00+00:00,167.74623107910156,170.08999633789062,171.77999877929688,169.1999969482422,171.77999877929688,76575500,57.516739364634695,54.0665911319296,171.77453374381017,172.74595224266653
2022-04-11 00:00:00+00:00,163.46604919433594,165.75,169.02999877929688,165.5,168.7100067138672,72246700,45.23734676118938,48.195143715639,169.18954372213344,173.2546165953893
2022-04-12 00:00:00+00:00,165.34976196289062,167.66000366210938,169.8699951171875,166.63999938964844,168.02000427246094,79265200,46.10686738371293,47.136883917325164,167.16550456345684,173.58448190992797
2022-04-13 00:00:00+00:00,168.05198669433594,170.39999389648438,171.0399932861328,166.77000427246094,167.38999938964844,70618900,44.19852535380316,48.34134106416713,166.73834236222083,173.8352216583232
2022-04-14 00:00:00+00:00,163.0124053955078,165.2899932861328,171.27000427246094,165.0399932861328,170.6199951171875,75329400,36.93543238506762,45.966814720168145,166.21045163857815,173.89271104190811
2022-04-18 00:00:00+00:00,162.7954559326172,165.07000732421875,166.60000610351562,163.57000732421875,163.9199981689453,69023900,35.13971075910662,46.94308196452554,165.54581644077496,173.78912380051648
2022-04-19 00:00:00+00:00,165.09332275390625,167.39999389648438,167.82000732421875,163.91000366210938,165.02000427246094,67723800,33.19764535447209,48.07914086480453,165.50561427877406,173.61198129392136
2022-04-20 00:00:00+00:00,164.9256591796875,167.22999572753906,168.8800048828125,166.10000610351562,168.75999450683594,67929800,34.212078131642585,48.2873231413747,165.86371456878354,173.3612118887002
2022-04-21 00:00:00+00:00,164.1268310546875,166.4199981689453,171.52999877929688,165.91000366210938,168.91000366210938,87227800,36.80307634811515,46.68819105930921,166.08705760300762,173.0208322464446
2022-04-22 00:00:00+00:00,159.5606231689453,161.7899932861328,167.8699951171875,161.5,166.4600067138672,84882400,32.29635907551338,44.43334180979041,165.1610162908381,172.4598997607372
2022-04-25 00:00:00+00:00,160.6356201171875,162.8800048828125,163.1699981689453,158.4600067138672,161.1199951171875,96046400,25.928204324396788,46.364497391548255,163.9546538690124,171.745874644343
2022-04-26 00:00:00+00:00,154.63938903808594,156.8000030517578,162.33999633789062,156.72000122070312,162.25,95623200,23.92917162839113,45.43491679792194,161.3217067217586,170.75023567109292
2022-04-27 00:00:00+00:00,154.41258239746094,156.57000732421875,159.7899932861328,155.3800048828125,155.91000366210938,88063200,26.17113208203537,45.253334588523245,158.46381131567134,169.5253396622556
2022-04-28 00:00:00+00:00,161.38516235351562,163.63999938964844,164.52000427246094,158.92999267578125,159.25,130216800,39.040733681581315,46.5557491065053,157.8449033794981,168.33500117585723
2022-04-29 00:00:00+00:00,155.47764587402344,157.64999389648438,166.1999969482422,157.25,161.83999633789062,131747600,35.440062063881214,44.624039457488166,157.63679043548277,167.03640285127818
2022-05-02 00:00:00+00:00,155.78343200683594,157.9600067138672,158.22999572753906,153.27000427246094,156.7100067138672,123055300,39.93280451429984,45.96213603659853,157.59947674683852,165.70010868890358
2022-05-03 00:00:00+00:00,157.282470703125,159.47999572753906,160.7100067138672,156.32000732421875,158.14999389648438,88966500,39.32113080855304,47.10712900340083,157.93906085081778,164.422092255796
2022-05-04 00:00:00+00:00,163.7323455810547,166.02000427246094,166.47999572753906,159.25999450683594,159.6699981689453,108256500,44.79811095425443,50.612744060076864,160.12856588652642,163.41152012087514
2022-05-05 00:00:00+00:00,154.60983276367188,156.77000427246094,164.0800018310547,154.9499969482422,163.85000610351562,130525300,40.787207165824526,48.851933142885116,160.53512249570906,162.39573035925892
2022-05-06 00:00:00+00:00,155.34066772460938,157.27999877929688,159.44000244140625,154.17999267578125,156.00999450683594,116124600,41.62904712089959,48.07148650870002,159.95823410496567,161.40324799004824
2022-05-09 00:00:00+00:00,150.18504333496094,152.05999755859375,155.8300018310547,151.49000549316406,154.92999267578125,131577900,34.479975546423205,45.57959146478064,157.4676876029583,160.2863219638817
2022-05-10 00:00:00+00:00,152.60482788085938,154.50999450683594,156.74000549316406,152.92999267578125,155.52000427246094,115366700,37.69826091165488,46.38746977465931,155.17616019200798,159.17214327265805
2022-05-11 00:00:00+00:00,144.693603515625,146.5,155.4499969482422,145.80999755859375,153.5,142689800,33.08998720489856,44.54034315816254,151.41867419926805,157.85325946146187
2022-05-12 00:00:00+00:00,140.8021697998047,142.55999755859375,146.1999969482422,138.8000030517578,142.77000427246094,182602000,33.48222512491313,42.183428309826596,147.12459269822244,156.27707423086235
2022-05-13 00:00:00+00:00,145.2960662841797,147.11000061035156,148.10000610351562,143.11000061035156,144.58999633789062,113990900,37.214200793991495,43.93939511192488,144.3152297357116,154.6538769548018
