Price,Adj Close,Close,High,Low,Open,Volume,RSI_14_custom,RSI_50_custom,HMA_10_custom,HMA_50_custom
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,,
2021-01-04 00:00:00+00:00,126.54419708251953,129.41000366210938,133.61000061035156,126.76000213623047,133.52000427246094,143301900,0.0,0.0,,
2021-01-05 00:00:00+00:00,128.1087646484375,131.00999450683594,131.74000549316406,128.42999267578125,128.88999938964844,97664900,100.0,100.0,,
2021-01-06 00:00:00+00:00,123.79644012451172,126.5999984741211,131.0500030517578,126.37999725341797,127.72000122070312,155088000,26.622201967397913,26.622201967397913,,
2021-01-07 00:00:00+00:00,128.0207977294922,130.9199981689453,131.6300048828125,127.86000061035156,128.36000061035156,109578200,57.30879220545181,57.30879220545181,,
2021-01-08 00:00:00+00:00,129.12574768066406,132.0500030517578,132.6300048828125,130.22999572753906,132.42999267578125,105158200,61.51833053277979,61.51833053277979,,
2021-01-11 00:00:00+00:00,126.12372589111328,128.97999572753906,130.1699981689453,128.5,129.19000244140625,100384500,48.52027539333655,48.52027539333655,,
2021-01-12 00:00:00+00:00,125.94772338867188,128.8000030517578,129.69000244140625,126.86000061035156,128.5,91951100,47.926577278394745,47.926577278394745,,
2021-01-13 00:00:00+00:00,127.9914321899414,130.88999938964844,131.4499969482422,128.49000549316406,128.75999450683594,88636800,54.404752389637096,54.404752389637096,,
2021-01-14 00:00:00+00:00,126.05529022216797,128.91000366210938,131.0,128.75999450683594,130.8000030517578,90221800,48.66879542398427,48.66879542398427,,
2021-01-15 00:00:00+00:00,124.32449340820312,127.13999938964844,130.22000122070312,127.0,128.77999877929688,111598500,44.476871968659694,44.476871968659694,,
2021-01-19 00:00:00+00:00,124.99919891357422,127.83000183105469,128.7100067138672,126.94000244140625,127.77999877929688,90757300,46.28059661605305,46.28059661605305,,
2021-01-20 00:00:00+00:00,129.10617065429688,132.02999877929688,132.49000549316406,128.5500030517578,128.66000366210938,104319500,55.1493640668532,55.1493640668532,128.63917279484298,
2021-01-21 00:00:00+00:00,133.8389892578125,136.8699951171875,139.6699981689453,133.58999633789062,133.8000030517578,120150900,62.318354549343915,62.318354549343915,130.96294877794054,
2021-01-22 00:00:00+00:00,135.99029541015625,139.07000732421875,139.85000610351562,135.02000427246094,136.27999877929688,114459400,64.87069724876667,64.87069724876667,134.51976761480776,
2021-01-25 00:00:00+00:00,139.75503540039062,142.9199981689453,145.08999633789062,136.5399932861328,143.07000732421875,157611700,68.5934482523997,68.5934482523997,138.88112137919722,
2021-01-26 00:00:00+00:00,139.9897003173828,143.16000366210938,144.3000030517578,141.3699951171875,143.60000610351562,98390600,67.37204565506323,68.79956656183984,142.64354670360834,
2021-01-27 00:00:00+00:00,138.91409301757812,142.05999755859375,144.3000030517578,140.41000366210938,143.42999267578125,140843800,74.41565630240538,66.79054222374887,144.75957667803524,
2021-01-28 00:00:00+00:00,134.0541534423828,137.08999633789062,141.99000549316406,136.6999969482422,139.52000427246094,142621100,59.54812089338735,59.00562005829401,144.0511310770054,
2021-01-29 00:00:00+00:00,129.03775024414062,131.9600067138672,136.74000549316406,130.2100067138672,135.8300018310547,177523800,49.87607223362464,52.66904295396426,140.58551547888555,
2021-02-01 00:00:00+00:00,131.16946411132812,134.13999938964844,135.3800048828125,130.92999267578125,133.75,106239800,57.284029011529825,54.73473219364342,136.76449564924144,
2021-02-02 00:00:00+00:00,132.00067138671875,134.99000549316406,136.30999755859375,134.61000061035156,135.72999572753906,83305400,58.57578701789367,55.4921291062072,134.08466880104757,
2021-02-03 00:00:00+00:00,130.97390747070312,133.94000244140625,135.77000427246094,133.61000061035156,135.75999450683594,89880900,54.350931221395214,54.36836989312371,132.67347785101995,
2021-02-04 00:00:00+00:00,134.34750366210938,137.38999938964844,137.39999389648438,134.58999633789062,136.3000030517578,84183100,61.610069462579,57.215187603127916,133.17916457050978,
2021-02-05 00:00:00+00:00,133.93128967285156,136.75999450683594,137.4199981689453,135.86000061035156,137.35000610351562,75693800,63.59524277773753,56.570706067613386,134.5652934218898,
2021-02-08 00:00:00+00:00,134.07818603515625,136.91000366210938,136.9600067138672,134.9199981689453,136.02999877929688,71297200,63.03099714226276,56.68687567325187,135.99980778549659,
2021-02-09 00:00:00+00:00,133.19677734375,136.00999450683594,137.8800048828125,135.85000610351562,136.6199951171875,76774200,56.30943678468433,55.79149664108539,136.71774543222753,
2021-02-10 00:00:00+00:00,132.58961486816406,135.38999938964844,136.99000549316406,134.39999389648438,136.47999572753906,73046600,47.2913716980974,55.19096796343401,136.74584586403583,
2021-02-11 00:00:00+00:00,132.3350067138672,135.1300048828125,136.38999938964844,133.77000427246094,135.89999389648438,64280000,42.237979347130775,54.94296678220202,136.21225128173828,
2021-02-12 00:00:00+00:00,132.570068359375,135.3699951171875,135.52999877929688,133.69000244140625,134.35000610351562,60145100,32.65961972890247,55.12908123428653,135.62836275967686,
2021-02-16 00:00:00+00:00,130.43511962890625,133.19000244140625,136.00999450683594,132.7899932861328,135.49000549316406,80576300,28.975105833351577,53.135368125980726,134.69356552278154,
2021-02-17 00:00:00+00:00,128.1337432861328,130.83999633789062,132.22000122070312,129.47000122070312,131.25,97918500,27.524028321691574,51.14161976104874,133.2222317628186,
2021-02-18 00:00:00+00:00,127.0271224975586,129.7100067138672,130.0,127.41000366210938,129.1999969482422,96856700,32.52841699304757,50.23525968428464,131.4287383262557,
2021-02-19 00:00:00+00:00,127.1838150024414,129.8699951171875,130.7100067138672,128.8000030517578,130.24000549316406,87668800,43.52936730268659,50.359818278997736,129.92613160104463,
2021-02-22 00:00:00+00:00,123.39384460449219,126.0,129.72000122070312,125.5999984741211,128.00999450683594,103916400,27.186076169150354,47.48487569335917,128.03131314672603,
2021-02-23 00:00:00+00:00,123.2567367553711,125.86000061035156,126.70999908447266,118.38999938964844,123.76000213623047,158273000,23.35079233585421,47.38701234405949,126.3184845741349,
2021-02-24 00:00:00+00:00,122.75727844238281,125.3499984741211,125.55999755859375,122.2300033569336,124.94000244140625,111039900,24.110856797553083,47.03389296747596,124.98021164711076,
2021-02-25 00:00:00+00:00,118.48746490478516,120.98999786376953,126.45999908447266,120.54000091552734,124.68000030517578,148199500,3.142791498837923,44.21702619681731,123.19474622167722,
2021-02-26 00:00:00+00:00,118.75188446044922,121.26000213623047,124.8499984741211,121.19999694824219,122.58999633789062,164560400,4.78409095461484,44.42315248135016,121.48810027922043,
2021-03-01 00:00:00+00:00,125.14683532714844,127.79000091552734,127.93000030517578,122.79000091552734,123.75,116307900,30.612211136012647,48.982409925424555,121.89368686098042,
2021-03-02 00:00:00+00:00,122.53204345703125,125.12000274658203,128.72000122070312,125.01000213623047,128.41000366210938,102260900,28.469728988583043,47.39272962080493,122.98967793011907,
2021-03-03 00:00:00+00:00,119.53532409667969,122.05999755859375,125.70999908447266,121.83999633789062,124.80999755859375,112966300,25.964625757506553,45.6931861159815,123.43978884147877,
2021-03-04 00:00:00+00:00,117.64525604248047,120.12999725341797,123.5999984741211,118.62000274658203,121.75,178155000,24.48975778724504,44.682552471339704,122.77246462118747,
2021-03-05 00:00:00+00:00,118.9085693359375,121.41999816894531,121.94000244140625,117.56999969482422,120.9800033569336,153766600,27.09358729586033,45.48842011775894,121.91391788829458,
2021-03-08 00:00:00+00:00,113.95323944091797,116.36000061035156,121.0,116.20999908447266,120.93000030517578,154376600,24.75246232913399,43.02958699867951,119.82041256066525,
2021-03-09 00:00:00+00:00,118.58539581298828,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800,36.34835270344816,45.76977312590228,118.76615939670141,
2021-03-10 00:00:00+00:00,117.49837493896484,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300,36.36871822464379,45.258921964955405,118.4440897623698,
2021-03-11 00:00:00+00:00,119.4374008178711,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500,39.45614662761727,46.32751261092169,119.26968647349965,
2021-03-12 00:00:00+00:00,118.5266342163086,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100,42.8116830178952,45.906599950926186,120.12194944439513,
2021-03-15 00:00:00+00:00,121.4254150390625,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800,47.49932714806069,47.426885601119686,121.67988830720536,
2021-03-16 00:00:00+00:00,122.97271728515625,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900,50.28601309098065,48.20392630644157,123.459090138445,
2021-03-17 00:00:00+00:00,122.17949676513672,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600,55.39960688171178,47.8414244073723,124.88772695522117,
2021-03-18 00:00:00+00:00,118.03699493408203,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700,49.06096785191551,45.251042698071146,124.61610088155727,
2021-03-19 00:00:00+00:00,117.50817108154297,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500,38.13867774754586,46.89583806274235,123.26917124276211,
2021-03-22 00:00:00+00:00,120.83782196044922,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300,47.42635567059804,46.43296980638319,122.34166591914015,
2021-03-23 00:00:00+00:00,120.00540924072266,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100,50.76433688991241,45.48304113402394,121.88841360072895,
2021-03-24 00:00:00+00:00,117.60609436035156,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500,49.93734190572867,45.752507166457185,121.28182711360428,118.54830385125523
2021-03-25 00:00:00+00:00,118.09574127197266,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700,48.666877437032355,46.089354574992385,120.82223016758157,118.44545175129471
2021-03-26 00:00:00+00:00,118.70291137695312,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200,59.08579883263666,45.323670316024334,120.65926011981385,118.3914745723541
2021-03-29 00:00:00+00:00,118.87919616699219,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200,50.677513685700646,46.302848757916344,120.69397757944434,118.4006479151273
2021-03-30 00:00:00+00:00,117.42001342773438,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900,49.82237607487375,46.43068446638496,120.49775644167504,118.41623779167006
2021-03-31 00:00:00+00:00,119.62347412109375,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800,50.41685469540683,47.24218207260729,120.79174775402954,118.49688053378512
2021-04-01 00:00:00+00:00,120.45590209960938,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100,54.33729775055549,45.468231906698215,121.49350618304628,118.66389476508986
2021-04-05 00:00:00+00:00,123.29590606689453,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200,54.2163419206934,44.38530254511313,123.01338547215316,118.98359322054534
2021-04-06 00:00:00+00:00,123.59950256347656,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300,51.49672414285306,43.28809344944565,124.74102146649602,119.42450509363762
2021-04-07 00:00:00+00:00,125.25455474853516,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700,57.05300541803306,41.97992288964776,126.64840510975232,120.00812441082202
2021-04-08 00:00:00+00:00,127.66365051269531,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600,73.98730892076676,43.32359323742229,128.68228365194918,120.76828712366388
2021-04-09 00:00:00+00:00,130.2490692138672,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700,78.79592707259272,45.34907547996273,131.01469755847043,121.72926021619492
2021-04-12 00:00:00+00:00,128.5254669189453,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000,68.73510082819912,46.89457822688546,132.527870301526,122.76899717852464
2021-04-13 00:00:00+00:00,131.64942932128906,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500,75.52597484493057,51.33874644312901,133.95788910991016,123.93323403374691
2021-04-14 00:00:00+00:00,129.29910278320312,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800,75.68850107185887,48.85908855464859,134.38880700005424,125.08973686787054
2021-04-15 00:00:00+00:00,131.71803283691406,134.5,135.0,133.63999938964844,133.82000732421875,89347100,77.58829194007122,49.73960795481359,134.7487759753911,126.28081083035114
2021-04-16 00:00:00+00:00,131.38507080078125,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400,75.97276428325071,50.11779896819281,134.81465587423307,127.45533670005807
2021-04-19 00:00:00+00:00,132.05099487304688,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200,76.4451768834102,48.59286792171314,135.04997899219242,128.60663681224256
2021-04-20 00:00:00+00:00,130.35678100585938,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300,75.73046290910723,48.01003343925147,134.7511107704856,129.66487961647246
2021-04-21 00:00:00+00:00,130.73870849609375,133.5,133.75,131.3000030517578,132.36000061035156,68847100,73.83456073549924,48.145727784295794,134.37509077438202,130.64680165615297
2021-04-22 00:00:00+00:00,129.21099853515625,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500,68.23005214880456,47.80261523478144,133.54460671935416,131.50535736521263
2021-04-23 00:00:00+00:00,131.54176330566406,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500,67.54170662833315,49.43308626373102,133.27436623621466,132.32639913919385
2021-04-26 00:00:00+00:00,131.93348693847656,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100,67.66296576520996,49.783089611195194,133.46867040769018,133.10767670368176
2021-04-27 00:00:00+00:00,131.6102752685547,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800,64.27630878932729,49.48203147216293,133.94214472915186,133.8337748497649
2021-04-28 00:00:00+00:00,130.8170623779297,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100,57.63758997492574,50.20915996076542,134.13941667344838,134.48115253582463
2021-04-29 00:00:00+00:00,130.7191162109375,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000,51.29448945915139,51.45086902874501,134.1197074658943,135.05269228454603
2021-04-30 00:00:00+00:00,128.74093627929688,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500,50.585110959244325,50.95243346884161,133.39402072790895,135.48571604634378
2021-05-03 00:00:00+00:00,129.79855346679688,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100,44.337914029437016,51.438732685849764,132.69001919524837,135.82071471198063
2021-05-04 00:00:00+00:00,125.20557403564453,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700,38.98838343702178,50.988142195847466,131.05822034122966,135.92199164819831
2021-05-05 00:00:00+00:00,125.4504165649414,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900,30.906898425956015,51.19505277571096,129.3428275291366,135.83241791821945
2021-05-06 00:00:00+00:00,127.05646514892578,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300,37.76299491879707,52.314185511122716,128.30293113631433,135.6310192290793
2021-05-07 00:00:00+00:00,127.73336029052734,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300,37.030823650898945,55.068170146014594,128.23178226971865,135.3550774882308
2021-05-10 00:00:00+00:00,124.43726348876953,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200,33.932222892819084,52.97182338342318,127.85884317725593,134.92750721478356
2021-05-11 00:00:00+00:00,123.51514434814453,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800,31.05341342363171,48.93737363213511,127.16785302210336,134.36175093678972
2021-05-12 00:00:00+00:00,120.43486022949219,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300,28.782950539547713,48.678731863984105,125.5649718930023,133.60142429928
2021-05-13 00:00:00+00:00,122.59302520751953,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300,28.18476598435244,51.65209801114116,124.30647525209368,132.76543673608407
2021-05-14 00:00:00+00:00,125.02586364746094,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000,34.53848155866848,54.12999577378443,124.18043291496508,131.95046867988717
